sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty
sub_0_r2,q_job_real_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.402830600738525,6.40110969543457,0.9960451722145081,0.0,0.0,0.0,2.0,0.0,1.0,7.605229377746582,0.0,-1.0,-1.0,1.0,1422.54,105.37,4267.62,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r0,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,566.66,126.64,1699.98,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r1,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,544.78,71.59,1634.34,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_0_r2,q_job_kw_y10000_base,job_real_queries,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.655516147613525,6.654554843902588,0.997789740562439,0.0,0.0,0.0,2.0,0.0,1.0,7.858675003051758,0.0,-1.0,-1.0,1.0,566.25,20.05,1698.75,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0001,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,163.16,16.23,489.48,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0001,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,166.29,19.13,498.87,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0001,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,152.96,9.23,458.88,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0002,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,172.3,53.84,516.9,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0002,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,177.73,18.74,533.19,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0002,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,177.45,16.38,532.35,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0003,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,157.56,15.27,472.68,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0003,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,147.6,8.73,442.8,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0003,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,138.87,13.44,416.61,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0004,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,164.78,14.75,494.34,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0004,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,163.6,12.37,490.8,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0004,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,155.95,18.54,467.85,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0005,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,151.8,20.07,455.4,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0005,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,147.09,7.8,441.27,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0005,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,149.41,3.4,448.23,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0006,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,266.59,28.94,799.77,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0006,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,138.28,13.08,414.84,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0006,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,180.61,15.73,541.83,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0007,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,159.91,55.61,479.73,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0007,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,129.74,16.69,389.22,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0007,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,138.88,15.11,416.64,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0008,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,170.53,24.71,511.59,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0008,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,153.6,9.09,460.8,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0008,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,152.54,13.73,457.62,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0009,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.49,8.3,394.47,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0009,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,134.21,11.93,402.63,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0009,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,134.18,15.21,402.54,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0010,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,126.3,16.45,378.9,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0010,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,117.44,9.02,352.32,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0010,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,135.64,13.14,406.92,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0011,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,134.32,5.89,402.96,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0011,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,133.81,3.19,401.43,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0011,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.33,17.5,393.99,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0012,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,159.5,13.83,478.5,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0012,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,133.13,14.57,399.39,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0012,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,133.06,12.49,399.18,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0013,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,132.8,17.96,398.4,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0013,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.4,15.59,394.2,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0013,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,154.43,23.78,463.29,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0014,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,153.18,33.98,459.54,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0014,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,170.43,30.27,511.29,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0014,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,139.21,4.75,417.63,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0015,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.91,26.14,395.73,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0015,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.75,6.91,395.25,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0015,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,148.1,18.26,444.3,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0016,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,149.28,19.13,447.84,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0016,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,115.39,3.56,346.17,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0016,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,109.85,2.32,329.55,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0017,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,141.27,13.2,423.81,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0017,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,113.02,32.25,339.06,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0017,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,136.51,5.2,409.53,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r0,q_ogb_real_0018,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,132.22,15.75,396.66,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r1,q_ogb_real_0018,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,127.84,21.8,383.52,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
sub_1_r2,q_ogb_real_0018,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,131.38,10.03,394.14,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0,0,0,none,0
